일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,584,65,18,1014045
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1084,105,32,1685296
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1597,191,40,1882376
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,874,100,29,1777678
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,951,104,17,1001246
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,930,84,22,1315762
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,928,76,27,1172358
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1099,131,38,2113604
2025-01-11,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,757,64,28,1772115
2025-01-11,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1065,100,45,2182204
2025-01-11,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,671,62,23,1163794
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,903,100,33,2107125
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,780,54,25,1769970
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,995,75,29,2283525
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,661,60,16,954076
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,591,36,8,662878
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,550,63,24,1530575
2025-01-11,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,344,27,4,210066
2025-01-11,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,422,23,4,228498
2025-01-11,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,578,24,4,195400
2025-01-11,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,410,29,7,478086
2025-01-11,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,388,32,9,453119
2025-01-11,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,322,16,4,235642
2025-01-11,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,241,7,3,329317
2025-01-11,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,216,8,3,251744
2025-01-11,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,198,8,3,271758
2025-01-11,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,367,15,6,392745
2025-01-11,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,284,10,5,398256
2025-01-11,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,430,22,11,839547
2025-01-11,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,750,128,45,3492510
2025-01-11,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,407,75,31,2118548
2025-01-11,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,416,60,30,1700093
2025-01-11,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,276,25,11,935773
2025-01-11,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,326,31,28,2452509
2025-01-11,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,237,14,5,609799
2025-01-11,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,475,51,23,2287338
2025-01-11,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,343,23,18,2166137
2025-01-11,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,343,28,19,1506243
